Student_ID,Student_Name,Enrollment_Number,Grade_Level,Current_Semester,Academic_Year,Age,Section,Enrollment_Status,Admission_Date,Previous_Scores_Semester_Wise,Cumulative_GPA,Class_Participation_Score,Hours_Studied,Attendance,Parental_Involvement,Access_to_Resources,Extracurricular_Activities,Sleep_Hours,Previous_Scores,Motivation_Level,Internet_Access,Tutoring_Sessions,Family_Income,Teacher_Quality,School_Type,Peer_Influence,Physical_Activity,Learning_Disabilities,Parental_Education_Level,Distance_from_Home,Gender,Exam_Score,Data_Entry_Date
STU07491,Student_6492,2020-CS-07492,4,8,2020-2021,24,A,Active,2020-07-22,57|49|63|61|58|52,5.4,73,15,68,High,Medium,No,8,70,Medium,Yes,3,Medium,High,Public,Negative,3,No,High School,Near,Female,64,2025-12-03
STU07492,Student_6493,2021-CS-07493,4,8,2021-2022,25,A,Active,2021-06-15,60|60|61|74|58|72,5.699999999999999,74,26,83,High,Low,No,6,52,Medium,Yes,0,Low,High,Public,Negative,3,No,High School,Near,Male,67,2025-12-03
STU07493,Student_6494,2021-CS-07494,4,7,2021-2022,23,D,Active,2021-08-27,52|56|58|63|57|74,5.5,66,24,79,Low,Low,No,7,60,Low,Yes,0,Low,High,Public,Neutral,3,No,Postgraduate,Near,Female,65,2025-12-03
STU07494,Student_6495,2022-CS-07495,3,6,2022-2023,24,B,Active,2022-08-15,52|58|71|69,5.6000000000000005,63,14,77,Medium,Medium,Yes,4,81,Low,Yes,3,Medium,Medium,Private,Neutral,3,No,College,,Female,66,2025-12-03
STU07495,Student_6496,2020-CS-07496,4,7,2020-2021,25,C,Active,2020-06-02,58|65|58|61|66|77,6.2,71,22,96,Medium,Medium,Yes,6,72,Low,Yes,1,High,Medium,Public,Positive,4,No,College,Near,Female,72,2025-12-03
STU07496,Student_6497,2021-CS-07497,4,7,2021-2022,24,A,Active,2021-06-19,46|63|59|66|67|66,5.8999999999999995,96,26,77,Low,Medium,Yes,7,71,High,Yes,3,High,Medium,Public,Neutral,3,No,High School,,Female,69,2025-12-03
STU07497,Student_6498,2020-CS-07498,4,7,2020-2021,22,C,Active,2020-07-02,49|51|55|50|61|59,5.5,45,27,63,Medium,Medium,Yes,8,55,Low,Yes,1,Medium,Medium,Private,Neutral,3,No,Postgraduate,Near,Female,65,2025-12-03
STU07498,Student_6499,2021-CS-07499,4,8,2021-2022,22,A,Active,2021-07-19,56|59|66|71|73|71,6.1,100,20,98,Low,High,Yes,8,67,Medium,Yes,0,High,Medium,Public,Positive,3,No,High School,Near,Female,71,2025-12-03
STU07499,Student_6500,2020-CS-07500,4,8,2020-2021,22,C,Active,2020-07-27,58|55|76|74|72|73,6.2,93,18,97,High,High,Yes,6,76,Medium,Yes,0,Medium,High,Public,Neutral,5,No,High School,Moderate,Male,72,2025-12-03
STU07500,Student_6501,2023-CS-07501,2,4,2023-2024,20,D,Active,2023-07-06,64|68,6.0,83,27,87,High,Medium,No,6,54,Medium,Yes,0,Medium,Medium,Private,Positive,2,No,High School,Near,Female,70,2025-12-03
STU07501,Student_6502,2022-CS-07502,3,5,2022-2023,23,C,Active,2022-07-06,59|47|55|61,5.300000000000001,74,13,79,High,Medium,No,9,53,Medium,No,1,Medium,Medium,Private,Positive,2,No,College,Moderate,Male,63,2025-12-03
STU07502,Student_6503,2020-CS-07503,4,8,2020-2021,23,C,Active,2020-08-02,44|48|54|60|69|61,5.6000000000000005,69,23,64,Medium,Medium,No,7,75,Medium,Yes,2,Medium,High,Public,Positive,2,No,,Near,Female,66,2025-12-03
STU07503,Student_6504,2023-CS-07504,2,4,2023-2024,23,A,Active,2023-06-08,72|61,5.699999999999999,100,12,92,Low,Low,Yes,7,78,High,Yes,3,Medium,High,Public,Negative,2,No,College,Near,Male,67,2025-12-03
STU07504,Student_6505,2020-CS-07505,4,7,2020-2021,24,A,Active,2020-08-26,54|49|56|51|79|59,5.699999999999999,51,26,63,Medium,High,No,8,63,Low,Yes,1,High,High,Public,Neutral,3,No,Postgraduate,Near,Male,67,2025-12-03
STU07505,Student_6506,2020-CS-07506,4,7,2020-2021,22,A,Active,2020-07-17,51|49|52|55|62|62,5.2,46,18,63,Medium,Medium,Yes,7,66,Low,Yes,2,Medium,Medium,Private,Negative,2,No,College,Near,Female,62,2025-12-03
STU07506,Student_6507,2023-CS-07507,2,4,2023-2024,20,B,Active,2023-08-07,69|72,6.2,93,28,81,Medium,High,Yes,7,90,High,Yes,3,Medium,Medium,Private,Negative,3,No,High School,Moderate,Male,72,2025-12-03
STU07507,Student_6508,2020-CS-07508,4,7,2020-2021,24,D,Active,2020-07-15,58|52|59|66|62|68,5.8999999999999995,79,23,66,Medium,High,Yes,7,93,High,Yes,1,High,High,Public,Positive,1,No,High School,Near,Female,69,2025-12-03
STU07508,Student_6509,2020-CS-07509,4,7,2020-2021,25,C,Active,2020-06-06,54|47|58|54|57|63,5.1,54,13,60,Medium,Medium,Yes,6,66,Medium,Yes,1,Medium,High,Public,Positive,5,Yes,College,Moderate,Male,61,2025-12-03
STU07509,Student_6510,2022-CS-07510,3,6,2022-2023,23,B,Active,2022-07-18,61|47|53|67,5.699999999999999,90,29,77,Medium,Low,Yes,7,68,High,Yes,1,Medium,Medium,Public,Positive,3,No,High School,Far,Female,67,2025-12-03
STU07510,Student_6511,2023-CS-07511,2,3,2023-2024,23,C,Active,2023-06-18,61|55,5.6000000000000005,61,29,65,Low,Medium,Yes,4,92,Medium,No,0,Medium,Medium,Private,Positive,4,No,High School,Near,Female,66,2025-12-03
STU07511,Student_6512,2023-CS-07512,2,4,2023-2024,22,B,Active,2023-07-17,60|57,5.8,77,25,66,Medium,Medium,Yes,6,99,Medium,Yes,2,Medium,Medium,Public,Positive,3,No,College,Near,Female,68,2025-12-03
STU07512,Student_6513,2021-CS-07513,4,8,2021-2022,23,A,Active,2021-08-20,49|58|50|57|57|68,5.2,89,15,63,Medium,High,No,8,66,High,Yes,1,Low,Medium,Private,Negative,4,No,College,Near,Male,62,2025-12-03
STU07513,Student_6514,2020-CS-07514,4,7,2020-2021,22,A,Active,2020-06-19,57|45|54|52|55|64,5.300000000000001,71,18,68,High,Low,Yes,8,89,Medium,Yes,0,Medium,Low,Public,Negative,3,No,College,Far,Male,63,2025-12-03
STU07514,Student_6515,2022-CS-07515,3,6,2022-2023,22,D,Active,2022-08-27,62|67|54|72,6.0,92,21,89,Medium,Medium,Yes,9,74,High,Yes,3,Low,Medium,Private,Positive,4,No,High School,Moderate,Female,70,2025-12-03
STU07515,Student_6516,2020-CS-07516,4,7,2020-2021,24,B,Active,2020-08-19,58|66|56|67|65|66,5.8,90,16,92,Low,High,Yes,8,63,Medium,Yes,2,Low,Medium,Public,Neutral,4,No,College,Moderate,Male,68,2025-12-03
STU07516,Student_6517,2020-CS-07517,4,7,2020-2021,23,D,Active,2020-07-27,56|60|58|63|64|67,6.1,76,30,78,Medium,High,Yes,8,84,Medium,Yes,1,High,Low,Private,Negative,1,No,College,Near,Male,71,2025-12-03
STU07517,Student_6518,2021-CS-07518,4,8,2021-2022,25,A,Active,2021-08-12,52|54|56|58|61|62,5.5,84,21,80,High,Low,No,7,73,Medium,Yes,0,Medium,Low,Private,Neutral,2,No,High School,Moderate,Female,65,2025-12-03
STU07518,Student_6519,2020-CS-07519,4,8,2020-2021,24,D,Active,2020-06-13,45|51|57|51|52|58,4.9,68,4,61,Low,High,Yes,6,63,Medium,Yes,4,Medium,Medium,Public,Neutral,3,No,High School,Moderate,Male,59,2025-12-03
STU07519,Student_6520,2022-CS-07520,3,6,2022-2023,24,B,Active,2022-08-24,56|53|56|59,5.4,61,22,63,High,Low,Yes,8,55,Medium,Yes,2,Medium,Medium,Private,Neutral,4,No,High School,Near,Male,64,2025-12-03
STU07520,Student_6521,2022-CS-07521,3,5,2022-2023,22,D,Active,2022-07-20,53|63|66|60,5.699999999999999,69,18,70,Medium,High,No,7,93,Medium,Yes,0,Medium,High,Public,Positive,3,No,College,Near,Male,67,2025-12-03
STU07521,Student_6522,2021-CS-07522,4,8,2021-2022,22,A,On-Leave,2021-08-03,49|58|60|73|67|60,5.8,78,20,82,Medium,Medium,No,6,94,Medium,Yes,3,Low,Medium,Private,Positive,2,No,High School,Near,Male,68,2025-12-03
STU07522,Student_6523,2020-CS-07523,4,8,2020-2021,24,B,Active,2020-08-23,78|86|86|88|91|96,8.5,69,18,90,High,High,Yes,6,54,Low,Yes,1,Medium,High,Public,Negative,3,No,High School,Near,Female,95,2025-12-03
STU07523,Student_6524,2022-CS-07524,3,6,2022-2023,24,D,On-Leave,2022-08-19,71|70|60|65,6.0,89,25,84,Medium,Medium,Yes,7,83,High,Yes,1,Low,Medium,Public,Positive,3,No,High School,Moderate,Male,70,2025-12-03
STU07524,Student_6525,2020-CS-07525,4,8,2020-2021,23,A,Active,2020-07-11,44|59|57|61|59|61,5.8,77,27,76,Medium,Medium,No,9,58,Medium,Yes,1,Medium,Medium,Public,Positive,3,No,College,Near,Female,68,2025-12-03
STU07525,Student_6526,2020-CS-07526,4,8,2020-2021,24,D,Active,2020-07-22,45|53|59|55|64|59,5.5,67,22,65,Low,Medium,No,7,82,Medium,Yes,2,Medium,High,Public,Positive,4,Yes,College,Near,Male,65,2025-12-03
STU07526,Student_6527,2020-CS-07527,4,7,2020-2021,22,A,Active,2020-07-10,58|66|59|65|67|69,6.0,86,18,91,Low,Medium,No,7,95,Medium,Yes,2,Low,High,Public,Positive,2,No,Postgraduate,Near,Male,70,2025-12-03
STU07527,Student_6528,2021-CS-07528,4,7,2021-2022,24,D,Active,2021-07-09,57|58|53|58|65|68,5.699999999999999,76,20,75,Medium,Medium,No,8,63,Medium,Yes,4,Medium,Low,Public,Neutral,3,No,Postgraduate,Near,Male,67,2025-12-03
STU07528,Student_6529,2020-CS-07529,4,7,2020-2021,22,A,On-Leave,2020-07-05,53|63|58|64|65|62,5.8999999999999995,87,20,89,Medium,High,No,8,67,Medium,Yes,2,Low,High,Public,Neutral,2,Yes,College,Near,Male,69,2025-12-03
STU07529,Student_6530,2022-CS-07530,3,6,2022-2023,22,A,Active,2022-06-27,58|51|62|72,5.8,100,15,81,Medium,High,Yes,7,90,High,Yes,1,Low,Medium,Private,Positive,2,No,Postgraduate,Far,Female,68,2025-12-03
STU07530,Student_6531,2020-CS-07531,4,7,2020-2021,25,D,Active,2020-08-01,50|57|61|55|57|80,6.2,100,23,90,High,High,No,7,87,High,Yes,1,Low,Medium,Public,Neutral,2,No,High School,Near,Female,72,2025-12-03
STU07531,Student_6532,2022-CS-07532,3,6,2022-2023,23,B,Active,2022-06-09,65|69|68|71,6.1,96,23,96,Medium,High,No,6,70,Medium,Yes,1,Medium,Medium,Public,Neutral,2,No,High School,Near,Male,71,2025-12-03
STU07532,Student_6533,2020-CS-07533,4,8,2020-2021,24,B,On-Leave,2020-06-12,61|70|74|65|69|70,6.5,88,29,97,Medium,High,Yes,9,92,Medium,Yes,2,Low,Medium,Public,Positive,4,No,High School,Moderate,Female,75,2025-12-03
STU07533,Student_6534,2022-CS-07534,3,6,2022-2023,24,B,Active,2022-06-10,61|67|65|59,6.0,74,28,81,Medium,High,No,6,96,Medium,Yes,0,Medium,Medium,Public,Neutral,2,No,High School,Near,Male,70,2025-12-03
STU07534,Student_6535,2022-CS-07535,3,6,2022-2023,23,D,Active,2022-06-28,62|56|64|66,5.6000000000000005,83,16,80,Medium,Medium,No,9,73,Medium,Yes,2,Medium,Medium,Private,Negative,4,No,College,Near,Male,66,2025-12-03
STU07535,Student_6536,2020-CS-07536,4,7,2020-2021,24,C,Active,2020-08-17,52|52|56|68|58|59,5.699999999999999,95,25,71,Medium,High,Yes,7,52,High,Yes,3,Low,Medium,Private,Neutral,3,No,High School,Near,Male,67,2025-12-03
STU07536,Student_6537,2020-CS-07537,4,7,2020-2021,24,D,Active,2020-07-16,58|58|59|59|65|67,6.0,100,14,97,Medium,Medium,Yes,7,75,High,Yes,1,Medium,Medium,Public,Positive,4,No,College,Near,Female,70,2025-12-03
STU07537,Student_6538,2022-CS-07538,3,6,2022-2023,23,D,Active,2022-08-12,69|60|64|75,6.1,79,24,78,High,High,Yes,8,87,Medium,Yes,2,Medium,Medium,Public,Neutral,3,No,High School,Near,Male,71,2025-12-03
STU07538,Student_6539,2023-CS-07539,2,4,2023-2024,23,A,Active,2023-07-09,57|58,5.4,67,17,65,Medium,Medium,No,6,61,Medium,Yes,5,Low,Medium,Public,Positive,4,No,High School,Near,Female,64,2025-12-03
STU07539,Student_6540,2021-CS-07540,4,7,2021-2022,23,B,Active,2021-07-01,55|55|55|59|63|63,5.5,100,14,77,Medium,Medium,No,8,55,High,Yes,2,High,High,Private,Neutral,4,No,High School,Near,Male,65,2025-12-03
STU07540,Student_6541,2023-CS-07541,2,3,2023-2024,22,D,Active,2023-06-17,62|61,5.4,86,22,65,Medium,Medium,Yes,7,64,High,Yes,1,Medium,High,Private,Negative,2,No,High School,Moderate,Male,64,2025-12-03
STU07541,Student_6542,2023-CS-07542,2,3,2023-2024,23,C,Active,2023-08-16,52|62,5.2,78,4,80,Low,Medium,Yes,8,51,Medium,Yes,4,Medium,High,Public,Negative,5,No,High School,Near,Male,62,2025-12-03
STU07542,Student_6543,2020-CS-07543,4,7,2020-2021,23,B,Active,2020-07-20,50|52|59|66|51|60,5.4,90,9,82,High,Low,Yes,6,86,Medium,Yes,2,Low,High,Private,Negative,2,No,College,Far,Female,64,2025-12-03
STU07543,Student_6544,2021-CS-07544,4,8,2021-2022,25,A,Active,2021-08-12,53|56|57|59|63|63,5.6000000000000005,97,19,74,Medium,High,Yes,6,57,High,Yes,1,Medium,Medium,Private,Positive,2,No,High School,Near,Female,66,2025-12-03
STU07544,Student_6545,2023-CS-07545,2,4,2023-2024,20,D,Active,2023-06-04,57|59,5.4,43,20,63,Medium,Medium,Yes,4,86,Low,Yes,0,High,Medium,Public,Neutral,3,No,College,Near,Male,64,2025-12-03
STU07545,Student_6546,2020-CS-07546,4,8,2020-2021,23,D,Active,2020-08-10,65|70|61|63|68|69,6.1,72,18,98,High,Medium,Yes,6,62,Low,Yes,3,Medium,High,Public,Positive,3,No,High School,Far,Female,71,2025-12-03
STU07546,Student_6547,2023-CS-07547,2,4,2023-2024,21,A,Active,2023-07-15,63|59,5.8,71,11,91,High,Low,Yes,6,100,Low,Yes,4,Low,Medium,Public,Negative,2,No,Postgraduate,Near,Male,68,2025-12-03
STU07547,Student_6548,2023-CS-07548,2,3,2023-2024,20,A,Active,2023-06-24,61|71,6.0,81,15,94,Medium,Medium,Yes,6,77,Low,Yes,3,High,High,Private,Neutral,4,No,College,Near,Female,70,2025-12-03
STU07548,Student_6549,2020-CS-07549,4,7,2020-2021,23,B,Active,2020-08-22,52|65|67|55|68|63,5.6000000000000005,87,22,75,High,Medium,No,7,52,High,Yes,0,Low,Medium,Private,Neutral,3,No,College,Near,Female,66,2025-12-03
STU07549,Student_6550,2020-CS-07550,4,7,2020-2021,23,C,Active,2020-06-14,59|64|68|61|77|70,6.1,66,23,90,Medium,Medium,No,7,89,Low,Yes,2,High,Medium,Public,Positive,4,No,College,Moderate,Female,71,2025-12-03
STU07550,Student_6551,2020-CS-07551,4,8,2020-2021,22,A,Active,2020-07-05,46|56|70|59|75|66,5.8,82,20,79,Medium,Medium,Yes,8,71,Medium,Yes,1,Medium,High,Public,Neutral,3,No,College,Near,Female,68,2025-12-03
STU07551,Student_6552,2021-CS-07552,4,7,2021-2022,25,C,Active,2021-08-11,53|50|61|58|61|62,5.6000000000000005,74,27,68,Low,Low,Yes,8,80,High,Yes,3,Medium,Medium,Public,Positive,4,Yes,High School,Near,Male,66,2025-12-03
STU07552,Student_6553,2023-CS-07553,2,4,2023-2024,22,C,Active,2023-06-24,66|62,5.6000000000000005,80,22,65,Low,Medium,No,8,98,High,Yes,4,Medium,Medium,Private,Neutral,3,No,High School,Near,Female,66,2025-12-03
STU07553,Student_6554,2020-CS-07554,4,7,2020-2021,23,D,Active,2020-06-17,40|50|50|66|63|63,5.5,68,16,74,Low,High,No,8,76,Medium,Yes,5,Low,Medium,Public,Negative,3,No,College,Moderate,Male,65,2025-12-03
STU07554,Student_6555,2022-CS-07555,3,6,2022-2023,24,A,Active,2022-08-01,55|50|58|66,5.4,67,18,66,Medium,Medium,Yes,7,90,Medium,Yes,0,Medium,Medium,Public,Negative,4,No,Postgraduate,Near,Male,64,2025-12-03
STU07555,Student_6556,2023-CS-07556,2,4,2023-2024,23,A,Active,2023-06-26,67|67,5.699999999999999,90,12,100,Low,Medium,Yes,7,65,Medium,Yes,1,Low,Medium,Private,Positive,2,No,High School,Near,Male,67,2025-12-03
STU07556,Student_6557,2022-CS-07557,3,5,2022-2023,21,B,Active,2022-08-10,50|55|62|57,5.5,48,19,62,Medium,Medium,Yes,8,86,Low,Yes,1,High,Medium,Public,Positive,3,No,College,Near,Male,65,2025-12-03
STU07557,Student_6558,2021-CS-07558,4,8,2021-2022,25,C,Active,2021-08-03,60|52|55|56|62|59,5.8999999999999995,64,27,78,Medium,Medium,Yes,8,55,Low,Yes,3,High,Medium,Public,Neutral,2,No,Postgraduate,Moderate,Male,69,2025-12-03
STU07558,Student_6559,2020-CS-07559,4,8,2020-2021,22,C,Active,2020-07-16,54|54|57|66|64|70,5.8999999999999995,63,24,78,High,Medium,Yes,5,95,Low,Yes,1,Low,Medium,Private,Positive,2,No,College,Near,Male,69,2025-12-03
STU07559,Student_6560,2022-CS-07560,3,5,2022-2023,24,B,Active,2022-08-02,72|54|62|61,5.8999999999999995,69,28,72,Low,Medium,Yes,7,60,Medium,Yes,4,High,Medium,Public,Neutral,3,No,Postgraduate,Near,Male,69,2025-12-03
STU07560,Student_6561,2021-CS-07561,4,7,2021-2022,24,B,Active,2021-08-16,52|59|68|65|66|71,5.8,64,18,83,Medium,High,No,4,65,Low,Yes,3,Low,Medium,Public,Positive,4,No,College,Moderate,Male,68,2025-12-03
STU07561,Student_6562,2020-CS-07562,4,8,2020-2021,25,B,Active,2020-06-09,62|65|61|56|61|54,5.699999999999999,79,28,66,Medium,Low,Yes,4,98,Medium,Yes,0,Medium,High,Public,Positive,3,No,High School,Near,Female,67,2025-12-03
STU07562,Student_6563,2022-CS-07563,3,6,2022-2023,24,D,Active,2022-08-28,63|57|60|67,5.8,100,19,91,Medium,Low,No,6,58,High,Yes,2,Low,High,Public,Positive,3,No,College,Moderate,Male,68,2025-12-03
STU07563,Student_6564,2022-CS-07564,3,5,2022-2023,24,B,Active,2022-07-02,47|64|63|60,5.5,72,29,73,Low,Low,Yes,7,63,Medium,Yes,1,Low,Medium,Public,Negative,4,No,Postgraduate,Far,Female,65,2025-12-03
STU07564,Student_6565,2021-CS-07565,4,7,2021-2022,22,B,Active,2021-08-08,56|55|74|58|66|65,5.8999999999999995,83,20,84,High,Medium,Yes,6,79,Medium,Yes,3,Medium,Medium,Public,Negative,3,No,College,Moderate,Male,69,2025-12-03
STU07565,Student_6566,2020-CS-07566,4,8,2020-2021,23,A,On-Leave,2020-06-14,61|65|67|65|63|67,6.3,100,24,89,Medium,Low,No,4,99,High,Yes,1,High,High,Private,Positive,3,No,Postgraduate,Near,Male,73,2025-12-03
STU07566,Student_6567,2020-CS-07567,4,7,2020-2021,22,D,Active,2020-06-08,61|63|62|72|65|73,6.6000000000000005,72,29,96,High,Medium,No,8,85,Low,Yes,3,High,Medium,Public,Neutral,3,No,Postgraduate,Near,Male,76,2025-12-03
STU07567,Student_6568,2022-CS-07568,3,5,2022-2023,23,A,Active,2022-08-10,52|68|61|63,5.8999999999999995,89,19,93,Medium,High,Yes,6,56,Medium,Yes,0,Low,High,Private,Negative,3,No,College,Near,Male,69,2025-12-03
STU07568,Student_6569,2022-CS-07569,3,5,2022-2023,21,D,Active,2022-06-24,56|71|71|67,5.8999999999999995,61,21,84,High,Low,Yes,8,87,Low,Yes,2,High,Medium,Public,Positive,1,No,Postgraduate,Far,Female,69,2025-12-03
STU07569,Student_6570,2022-CS-07570,3,6,2022-2023,22,D,Active,2022-07-19,57|72|66|64,5.8,70,28,76,Medium,Medium,Yes,6,71,Medium,Yes,3,Low,Medium,Private,Positive,2,No,High School,Far,Female,68,2025-12-03
STU07570,Student_6571,2020-CS-07571,4,7,2020-2021,24,C,Active,2020-08-05,55|64|60|57|66|69,6.0,83,19,80,High,High,Yes,6,100,Medium,Yes,1,Medium,Medium,Public,Positive,3,No,High School,Near,Male,70,2025-12-03
STU07571,Student_6572,2021-CS-07572,4,7,2021-2022,23,D,Active,2021-08-24,52|56|54|58|59|55,5.4,77,12,91,Medium,Low,Yes,8,81,Low,Yes,0,Low,Low,Public,Positive,4,No,High School,Moderate,Male,64,2025-12-03
STU07572,Student_6573,2021-CS-07573,4,8,2021-2022,23,C,Active,2021-06-13,64|65|69|61|66|76,6.3,81,33,95,Low,Low,Yes,6,77,Low,Yes,2,High,High,Private,Positive,3,No,High School,Moderate,Female,73,2025-12-03
STU07573,Student_6574,2020-CS-07574,4,7,2020-2021,24,D,Active,2020-07-12,49|62|48|55|57|65,5.4,80,17,64,Medium,Medium,Yes,7,78,High,Yes,1,Medium,Medium,Public,Positive,3,No,High School,Near,Male,64,2025-12-03
STU07574,Student_6575,2023-CS-07575,2,3,2023-2024,21,D,Active,2023-07-11,69|64,5.5,72,21,75,Medium,Low,Yes,7,82,Medium,Yes,1,Medium,Medium,Public,Negative,4,No,High School,Near,Male,65,2025-12-03
STU07575,Student_6576,2021-CS-07576,4,7,2021-2022,22,A,Active,2021-06-16,43|58|61|64|64|73,5.8999999999999995,87,27,91,Low,High,No,5,87,Medium,No,0,Medium,Medium,Public,Negative,3,No,High School,Near,Female,69,2025-12-03
STU07576,Student_6577,2022-CS-07577,3,6,2022-2023,22,D,Active,2022-07-10,49|50|54|73,5.2,67,16,77,Medium,Low,Yes,8,54,Medium,No,0,Medium,Medium,Public,Negative,3,No,Postgraduate,Near,Male,62,2025-12-03
STU07577,Student_6578,2023-CS-07578,2,3,2023-2024,23,D,Active,2023-08-06,59|67,5.4,95,14,73,High,Medium,Yes,6,57,High,Yes,2,Medium,Medium,Public,Neutral,4,No,High School,Moderate,Female,64,2025-12-03
STU07578,Student_6579,2023-CS-07579,2,3,2023-2024,20,C,Active,2023-08-17,65|53,5.4,47,22,76,Low,High,No,5,65,Low,Yes,0,Medium,High,Public,Neutral,3,No,High School,Far,Female,64,2025-12-03
STU07579,Student_6580,2021-CS-07580,4,7,2021-2022,23,A,Active,2021-08-22,54|62|73|66|61|72,5.699999999999999,87,9,84,Medium,Medium,No,6,74,Medium,Yes,5,High,,Public,Neutral,2,No,High School,Near,Male,67,2025-12-03
STU07580,Student_6581,2023-CS-07581,2,3,2023-2024,23,D,Active,2023-06-28,62|61,5.8999999999999995,100,18,100,Medium,Low,Yes,8,66,High,No,3,Low,Medium,Public,Negative,3,No,College,Near,Male,69,2025-12-03
STU07581,Student_6582,2023-CS-07582,2,3,2023-2024,20,A,Active,2023-06-25,66|57,5.699999999999999,78,21,80,Medium,Low,Yes,5,61,Medium,Yes,2,High,Medium,Public,Positive,3,No,High School,Near,Male,67,2025-12-03
STU07582,Student_6583,2021-CS-07583,4,8,2021-2022,24,B,Active,2021-08-25,50|62|60|54|61|62,5.5,65,18,68,Low,High,No,8,96,Medium,Yes,1,High,Medium,Public,Neutral,3,No,High School,Moderate,Male,65,2025-12-03
STU07583,Student_6584,2021-CS-07584,4,7,2021-2022,22,C,Active,2021-07-16,55|54|55|56|53|67,5.300000000000001,79,11,67,Medium,High,No,8,52,High,Yes,3,High,High,Public,Negative,3,No,College,Moderate,Female,63,2025-12-03
STU07584,Student_6585,2023-CS-07585,2,3,2023-2024,22,B,Active,2023-08-17,64|62,5.6000000000000005,52,30,62,Low,Low,Yes,7,97,Medium,Yes,0,High,Medium,Private,Neutral,5,No,College,Near,Female,66,2025-12-03
STU07585,Student_6586,2022-CS-07586,3,5,2022-2023,21,A,Active,2022-07-03,60|63|61|65,6.0,89,21,82,Medium,High,No,7,95,High,Yes,1,High,Medium,Public,Negative,3,No,High School,Near,Male,70,2025-12-03
STU07586,Student_6587,2020-CS-07587,4,7,2020-2021,25,C,Active,2020-07-22,62|52|71|64|62|66,6.0,70,29,82,Medium,High,No,7,84,Low,Yes,1,Low,Medium,Private,Positive,2,No,High School,Near,Male,70,2025-12-03
STU07587,Student_6588,2023-CS-07588,2,4,2023-2024,22,A,Active,2023-06-14,65|62,5.699999999999999,78,18,68,High,High,Yes,8,52,High,Yes,0,High,High,Public,Positive,3,No,College,Near,Male,67,2025-12-03
STU07588,Student_6589,2023-CS-07589,2,3,2023-2024,20,A,Active,2023-07-17,64|57,5.5,79,15,88,Low,Medium,Yes,6,61,Medium,Yes,0,High,Medium,Public,Neutral,4,Yes,Postgraduate,Far,Male,65,2025-12-03
STU07589,Student_6590,2022-CS-07590,3,6,2022-2023,23,D,On-Leave,2022-08-03,58|65|62|77,6.0,86,22,90,Low,High,No,5,99,Medium,Yes,1,Low,Low,Private,Positive,2,No,College,,Female,70,2025-12-03
STU07590,Student_6591,2023-CS-07591,2,3,2023-2024,21,C,Active,2023-07-12,66|66,5.6000000000000005,74,19,70,Medium,Medium,Yes,7,95,High,No,0,Medium,High,Private,Positive,3,No,College,Near,Female,66,2025-12-03
STU07591,Student_6592,2023-CS-07592,2,3,2023-2024,20,B,Active,2023-08-15,62|62,5.6000000000000005,87,13,74,Medium,High,Yes,8,98,High,Yes,1,High,High,Public,Negative,2,No,High School,Near,Male,66,2025-12-03
STU07592,Student_6593,2020-CS-07593,4,7,2020-2021,22,D,Active,2020-06-23,58|57|65|59|75|70,6.2,81,29,100,Medium,Low,Yes,8,100,Low,Yes,0,Low,Medium,Private,Neutral,5,Yes,High School,Near,Male,72,2025-12-03
STU07593,Student_6594,2020-CS-07594,4,7,2020-2021,25,A,Active,2020-07-12,58|58|55|60|57|61,5.4,91,16,75,High,Low,Yes,10,53,High,Yes,0,Low,Low,Public,Positive,4,No,College,Near,Female,64,2025-12-03
STU07594,Student_6595,2020-CS-07595,4,8,2020-2021,25,A,Active,2020-07-22,54|68|62|68|63|75,6.0,66,9,90,High,High,Yes,7,79,Low,Yes,4,High,High,Public,Positive,4,No,High School,,Male,70,2025-12-03
STU07595,Student_6596,2021-CS-07596,4,8,2021-2022,25,D,Active,2021-07-03,55|60|60|66|63|71,6.1,68,28,78,Medium,High,No,7,92,Low,Yes,1,Medium,High,Public,Positive,3,No,Postgraduate,Moderate,Female,71,2025-12-03
STU07596,Student_6597,2021-CS-07597,4,7,2021-2022,24,A,Active,2021-07-14,55|55|52|59|61|68,5.6000000000000005,78,17,92,Medium,Medium,No,7,66,Low,Yes,2,Low,,Public,Negative,3,No,High School,Near,Male,66,2025-12-03
STU07597,Student_6598,2020-CS-07598,4,8,2020-2021,22,B,Active,2020-08-19,56|55|53|69|65|69,6.0,94,16,91,High,Medium,Yes,6,72,High,Yes,0,High,High,Public,Negative,2,No,Postgraduate,Near,Female,70,2025-12-03
STU07598,Student_6599,2020-CS-07599,4,7,2020-2021,24,B,Active,2020-07-02,49|51|55|53|58|65,5.4,88,9,87,Low,Medium,Yes,6,64,Medium,Yes,1,High,Medium,Public,Neutral,2,No,High School,Near,Female,64,2025-12-03
STU07599,Student_6600,2021-CS-07600,4,8,2021-2022,22,C,On-Leave,2021-08-08,61|57|60|54|57|65,6.0,75,30,94,Medium,Low,No,5,52,Low,No,3,High,Medium,Private,Neutral,2,No,Postgraduate,Moderate,Female,70,2025-12-03
